calc_id,chapter_slug,chapter_title,tex_file,line_number,context,numbers,classification,check_status,rationale,support_source
calc.pro.0084,pro,Probability Distributions,probability-distributions.tex,663,\input{generated/workshop-output/exercise-1-3-1},"1, 3, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0085,pro,Probability Distributions,probability-distributions.tex,665,\input{generated/workshop-output/exercise-1-3-2},"1, 3, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0086,pro,Probability Distributions,probability-distributions.tex,676,\input{generated/workshop-output/exercise-1-4-1},"1, 4, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0087,pro,Probability Distributions,probability-distributions.tex,678,\input{generated/workshop-output/exercise-1-4-2},"1, 4, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0088,pro,Probability Distributions,probability-distributions.tex,689,\input{generated/workshop-output/exercise-1-5-1},"1, 5, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0089,pro,Probability Distributions,probability-distributions.tex,700,\input{generated/workshop-output/exercise-1-6-1},"1, 6, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0090,pro,Probability Distributions,probability-distributions.tex,702,\input{generated/workshop-output/exercise-1-6-2},"1, 6, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0091,pro,Probability Distributions,probability-distributions.tex,713,\input{generated/workshop-output/exercise-1-7-1},"1, 7, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0092,pro,Probability Distributions,probability-distributions.tex,715,\input{generated/workshop-output/exercise-1-7-2},"1, 7, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0093,pro,Probability Distributions,probability-distributions.tex,729,\input{generated/workshop-output-python/exercise-1-1-1},"1, 1, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0094,pro,Probability Distributions,probability-distributions.tex,730,\input{generated/workshop-output-python/exercise-1-1-2},"1, 1, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0095,pro,Probability Distributions,probability-distributions.tex,731,\input{generated/workshop-output-python/exercise-1-1-3},"1, 1, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0096,pro,Probability Distributions,probability-distributions.tex,740,\input{generated/workshop-output-python/exercise-1-2-1},"1, 2, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0097,pro,Probability Distributions,probability-distributions.tex,749,\input{generated/workshop-output-python/exercise-1-3-1},"1, 3, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0098,pro,Probability Distributions,probability-distributions.tex,750,\input{generated/workshop-output-python/exercise-1-3-2},"1, 3, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0099,pro,Probability Distributions,probability-distributions.tex,759,\input{generated/workshop-output-python/exercise-1-4-1},"1, 4, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0100,pro,Probability Distributions,probability-distributions.tex,760,\input{generated/workshop-output-python/exercise-1-4-2},"1, 4, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0101,pro,Probability Distributions,probability-distributions.tex,769,\input{generated/workshop-output-python/exercise-1-5-1},"1, 5, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0102,pro,Probability Distributions,probability-distributions.tex,778,\input{generated/workshop-output-python/exercise-1-6-1},"1, 6, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0103,pro,Probability Distributions,probability-distributions.tex,779,\input{generated/workshop-output-python/exercise-1-6-2},"1, 6, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0104,pro,Probability Distributions,probability-distributions.tex,788,\input{generated/workshop-output-python/exercise-1-7-1},"1, 7, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0105,pro,Probability Distributions,probability-distributions.tex,789,\input{generated/workshop-output-python/exercise-1-7-2},"1, 7, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0106,pro,Probability Distributions,probability-distributions.tex,797,"Several relationships exist among the probability distributions introduced in the preceding sections. We have already seen that some distributions are \hlblue{special cases} of others. For example, the standard normal...","0, 1",must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0107,pro,Probability Distributions,probability-distributions.tex,801,"We have also seen examples of \hlblue{combinations} of random variables; when we introduced the $\chi^2$ distribution, we said that if $X$ follows a normal distribution, $X^2$ follows a $\chi^2$ distribution.","2, 2, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/probability-distributions/support.html
calc.pro.0108,pro,Probability Distributions,probability-distributions.tex,815,"\node[whiteblock, below= 1 cm of hype] (bino) {binomial};",1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0109,pro,Probability Distributions,probability-distributions.tex,816,"\node[whiteblock, below= 1 cm of bino] (pois) {Poisson};",1,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0110,pro,Probability Distributions,probability-distributions.tex,817,"\node[whiteblock, right= 1.5 cm of bino] (stud) {Student's $t$};",1.5,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0111,pro,Probability Distributions,probability-distributions.tex,818,"\node[whiteblock, right= 1.5 cm of pois] (norm) {normal};",1.5,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0112,pro,Probability Distributions,probability-distributions.tex,848,"\node[blueblock, below= 0.5 cm of hype] (bino) {binomial};",0.5,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0113,pro,Probability Distributions,probability-distributions.tex,849,"\node[whiteblock, below= 0.5 cm of bino] (pois) {Poisson};",0.5,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
calc.pro.0114,pro,Probability Distributions,probability-distributions.tex,850,"\node[whiteblock, right= 1.5 cm of bino] (stud) {Student's $t$};",1.5,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/probability-distributions/support.html
